覆核狀態,SI代碼,SI名稱,開始受理贖回日,固定配息率,固定配息期間,浮動配息率,幣轉,連結標的,CNR分配率,銀行收益率,計績檔次,股債類型,保本率,最低申購金額,申購單位金額
已覆核,WMSDJS2439,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2440,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2441,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2442,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2443,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2444,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2445,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2446,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2447,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2448,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2449,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2450,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2451,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2452,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2453,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2454,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2455,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2456,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2457,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2458,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2459,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2460,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2461,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2462,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2463,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2464,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2465,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2466,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2467,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2468,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2469,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2470,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2471,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2472,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2473,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2474,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2475,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2476,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2477,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2478,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2479,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2480,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2481,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2482,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2483,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2484,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2485,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2486,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2487,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2488,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2489,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2490,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2491,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2492,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2493,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2494,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2495,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2496,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2497,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2498,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2499,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2500,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2501,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2502,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2503,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2504,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2505,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2506,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2507,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2508,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2509,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2510,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2511,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2512,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2513,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2514,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2515,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2516,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2517,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2518,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2519,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2520,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2521,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2522,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2523,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2524,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2525,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2526,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2527,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2528,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2529,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2530,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2531,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2532,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2533,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2534,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2535,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2536,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2537,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2538,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2539,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2540,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2541,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2542,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2543,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2544,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2545,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2546,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2547,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2548,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2549,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2550,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2551,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2552,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2553,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2554,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2555,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2556,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2557,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2558,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2559,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2560,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2561,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2562,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2563,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2564,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2565,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2566,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2567,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2568,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2569,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2570,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2571,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2572,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2573,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2574,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2575,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2576,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2577,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2578,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2579,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2580,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2581,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2582,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2583,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2584,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2585,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2586,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2587,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2588,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2589,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2590,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2591,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2592,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2593,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2594,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2595,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2596,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2597,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2598,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2599,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2600,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2601,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2602,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2603,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2604,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2605,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2606,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2607,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2608,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2609,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2610,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2611,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2612,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2613,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2614,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2615,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2616,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2617,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2618,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2619,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2620,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2621,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2622,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2623,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2624,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2625,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2626,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2627,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2628,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2629,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2630,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2631,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2632,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2633,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2634,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2635,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2636,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2637,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2638,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2639,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2640,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2641,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2642,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2643,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2644,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2645,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2646,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2647,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS2648,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
